id,label,distance,width,position
6,Incorrect,1454.9680376905806,850.5947955390335,6
6,Incorrect,1239.915778023046,619.8587360594796,7
6,Incorrect,1345.2019178067944,594.4386617100372,7
7,Incorrect,1291.2719415797817,557.2862453531599,1
7,Incorrect,1082.7194558266526,764.5576208178439,1
7,Incorrect,919.225487116957,109.50185873605949,2
7,Incorrect,1262.828283726215,322.63940520446096,2
7,Incorrect,887.0667499287804,111.45724907063197,2
7,Incorrect,1511.1883772846365,52.79553903345725,2
7,Incorrect,856.5280014756153,117.32342007434944,2
7,Incorrect,1400.0851105860108,156.43122676579927,2
7,Incorrect,822.0137652831722,125.14498141263941,2
7,Incorrect,1252.241047614724,289.39776951672866,2
7,Net credited,817.3905634783604,129.0557620817844,4
7,Net credited,1251.4513409881433,285.48698884758363,4
7,Incorrect,1179.2468275024873,359.7918215613383,7
7,Incorrect,1077.3991050561401,475.1598513011153,7
7,Incorrect,939.4571050553259,381.3011152416357,6
7,Incorrect,1383.1444965221633,850.5947955390335,6
7,Incorrect,1157.338793769219,619.8587360594796,7
7,Incorrect,1252.947903537317,594.4386617100372,7
8,Incorrect,1353.3083613006079,557.2862453531599,1
8,Incorrect,1132.8140260223536,764.5576208178439,1
8,Incorrect,951.5148873316589,109.50185873605949,2
8,Incorrect,1283.7499322824942,322.63940520446096,2
8,Incorrect,914.1525518261941,111.45724907063197,2
8,Incorrect,1523.164271933115,52.79553903345725,2
8,Incorrect,878.5323081292028,117.32342007434944,2
8,Incorrect,1409.9817132289259,156.43122676579927,2
8,Incorrect,831.5869108235975,125.14498141263941,2
8,Incorrect,1256.088622470032,289.39776951672866,2
8,Incorrect,812.5848767364236,129.0557620817844,2
8,Incorrect,1245.963025314334,285.48698884758363,2
8,Credit value date,1169.349565390494,359.7918215613383,4
8,Incorrect,1061.9037117471196,475.1598513011153,7
8,Incorrect,919.4785800082499,381.3011152416357,6
8,Incorrect,1353.6454531955326,850.5947955390335,6
8,Incorrect,1108.27036330692,619.8587360594796,7
8,Incorrect,1197.831666970751,594.4386617100372,7
9,Incorrect,1408.3062363887154,557.2862453531599,1
9,Incorrect,1178.4292188846873,764.5576208178439,1
9,Incorrect,984.8502083137015,109.50185873605949,2
9,Incorrect,1306.5471765809639,322.63940520446096,2
9,Incorrect,943.4292906616105,111.45724907063197,2
9,Incorrect,1537.7937250272444,52.79553903345725,2
9,Incorrect,903.8301267012595,117.32342007434944,2
9,Incorrect,1423.084930942087,156.43122676579927,2
9,Incorrect,846.8030680333532,125.14498141263941,2
9,Incorrect,1264.4126401728706,289.39776951672866,2
9,Incorrect,815.5628268230003,129.0557620817844,2
9,Incorrect,1246.186970434369,285.48698884758363,2
9,Incorrect,1165.9525718195648,359.7918215613383,2
9,Exchange rate,1053.9572033053983,475.1598513011153,4
9,Incorrect,906.286316462899,381.3011152416357,6
9,Incorrect,1330.2105426195326,850.5947955390335,6
9,Incorrect,1069.0929553179424,619.8587360594796,7
9,Incorrect,1152.6428414192285,594.4386617100372,7
10,Incorrect,1505.7861963334142,557.2862453531599,2
10,Incorrect,1220.4235789758948,764.5576208178439,2
10,Incorrect,2614.4092803184217,109.50185873605949,2
10,Incorrect,2973.61021043817,322.63940520446096,2
10,Incorrect,2592.487765265144,111.45724907063197,2
10,Incorrect,3226.9869541031953,52.79553903345725,2
10,Incorrect,2568.3610048876985,117.32342007434944,2
10,Incorrect,3115.681555192044,156.43122676579927,2
10,Incorrect,2537.2043649288853,125.14498141263941,2
10,Incorrect,2964.110572768451,289.39776951672866,2
10,Incorrect,2518.4172115404426,129.0557620817844,2
10,Incorrect,2949.2453264497394,285.48698884758363,2
10,Incorrect,2867.4319624485333,359.7918215613383,2
10,Incorrect,2751.3097426508457,475.1598513011153,2
10,Narrative,807.6921379050273,381.3011152416357,4
10,Incorrect,554.8554207603611,850.5947955390335,7
10,Incorrect,2642.664732969133,619.8587360594796,7
10,Incorrect,2666.8621719201346,594.4386617100372,7
11,Incorrect,1770.5821802049988,557.2862453531599,2
11,Incorrect,1467.9116545449683,764.5576208178439,2
11,Incorrect,2726.03948536375,109.50185873605949,2
11,Incorrect,3072.1806100322156,322.63940520446096,2
11,Incorrect,2696.8502489054003,111.45724907063197,2
11,Incorrect,3311.352011482292,52.79553903345725,2
11,Incorrect,2666.0375513746203,117.32342007434944,2
11,Incorrect,3196.8063372061347,156.43122676579927,2
11,Incorrect,2619.9042562130653,125.14498141263941,2
11,Incorrect,3036.422286740194,289.39776951672866,2
11,Incorrect,2584.483255861255,129.0557620817844,2
11,Incorrect,3007.2836080227116,285.48698884758363,2
11,Incorrect,2919.989612810699,359.7918215613383,2
11,Incorrect,2797.936190770572,475.1598513011153,2
11,Incorrect,870.8053572672503,381.3011152416357,2
11,Reference,473.20849893326255,850.5947955390335,4
11,Incorrect,2633.983325484175,619.8587360594796,4
11,Incorrect,2641.168982484894,594.4386617100372,7
12,Incorrect,2241.019437871044,557.2862453531599,1
12,Incorrect,2020.928046640457,764.5576208178439,1
12,Incorrect,1103.260692279593,109.50185873605949,2
12,Incorrect,1202.4393649520498,322.63940520446096,2
12,Incorrect,1029.590164062785,111.45724907063197,2
12,Incorrect,1283.33436215124,52.79553903345725,2
12,Incorrect,961.002177999547,117.32342007434944,2
12,Incorrect,1171.5064210839114,156.43122676579927,2
12,Incorrect,820.1733468001306,125.14498141263941,2
12,Incorrect,991.417528708326,289.39776951672866,2
12,Incorrect,673.6725967080113,129.0557620817844,2
12,Incorrect,878.7875738069567,285.48698884758363,2
12,Incorrect,778.5134018408946,359.7918215613383,2
12,Incorrect,652.2108238233882,475.1598513011153,2
12,Incorrect,1572.2768754141016,381.3011152416357,1
12,Incorrect,1883.0662604574097,850.5947955390335,3
12,Bank,277.91305593510504,619.8587360594796,4
12,Incorrect,314.79557279450273,594.4386617100372,7
13,Incorrect,2352.681053765874,557.2862453531599,1
13,Incorrect,2119.761236764277,764.5576208178439,1
13,Incorrect,1254.4946313486073,109.50185873605949,2
13,Incorrect,1341.108680188276,322.63940520446096,2
13,Incorrect,1180.666837311418,111.45724907063197,2
13,Incorrect,1405.0320695581004,52.79553903345725,2
13,Incorrect,1112.0254283907102,117.32342007434944,2
13,Incorrect,1296.268418837162,156.43122676579927,2
13,Incorrect,970.6862726816273,125.14498141263941,2
13,Incorrect,1118.9061242196658,289.39776951672866,2
13,Incorrect,823.0715843010962,129.0557620817844,2
13,Incorrect,997.9832211668434,285.48698884758363,2
13,Incorrect,899.5614307926428,359.7918215613383,2
13,Incorrect,778.6401590127948,475.1598513011153,2
13,Incorrect,1610.5118378341158,381.3011152416357,1
13,Incorrect,1890.3904904722513,850.5947955390335,1
13,Incorrect,320.906717835253,619.8587360594796,2
13,Branch,279.8667161292004,594.4386617100372,4
1,Date,784.3517344393848,647.2342007434944,4
1,Incorrect,836.6238993805848,893.6133828996283,7
1,Incorrect,2775.5737915225986,144.69888475836433,7
1,Incorrect,3340.501201014771,258.1115241635688,7
1,Incorrect,2931.0182071592308,136.84552845528455,7
1,Incorrect,3475.16195038881,246.81068524970962,7
1,Incorrect,3339.894765247736,420.31126596980255,7
1,Incorrect,1655.4841813040234,601.1428571428571,7
1,Incorrect,1837.3477792621043,1109.4262485481997,7
1,Incorrect,3410.140777963972,713.5516840882694,7
1,Incorrect,3515.5116138673666,310.3461091753775,7
2,Incorrect,919.9379369107533,647.2342007434944,2
2,Credited account,785.3995800105677,893.6133828996283,4
2,Incorrect,2753.5695807506595,144.69888475836433,7
2,Incorrect,3324.563187712519,258.1115241635688,7
2,Incorrect,2844.15250156799,136.84552845528455,7
2,Incorrect,3405.5519670498693,246.81068524970962,7
2,Incorrect,3255.493394917344,420.31126596980255,7
2,Incorrect,1344.478959248884,601.1428571428571,7
2,Incorrect,1467.6079550949673,1109.4262485481997,7
2,Incorrect,3246.7600552436656,713.5516840882694,7
2,Incorrect,3337.496468958373,310.3461091753775,7
3,Incorrect,1203.389568881634,647.2342007434944,1
3,Incorrect,1081.5462707556178,893.6133828996283,1
3,Cash collected,904.1535756915035,144.69888475836433,4
3,Cash collected,1474.583321820251,258.1115241635688,4
3,Incorrect,1035.799155881561,136.84552845528455,7
3,Incorrect,1570.815494822645,246.81068524970962,7
3,Incorrect,1439.747310980607,420.31126596980255,7
3,Incorrect,1351.7927105445742,601.1428571428571,6
3,Incorrect,1881.613829899833,1109.4262485481997,6
3,Incorrect,1637.5371945153963,713.5516840882694,7
3,Incorrect,1778.835241124347,310.3461091753775,7
7,Incorrect,1494.0906528422097,647.2342007434944,1
7,Incorrect,1255.1663881079414,893.6133828996283,1
7,Incorrect,1035.49803282246,144.69888475836433,2
7,Incorrect,1554.837641654896,258.1115241635688,2
7,Net credited,931.1953960949062,136.84552845528455,4
7,Net credited,1502.9286372312874,246.81068524970962,4
7,Incorrect,1333.9521763147677,420.31126596980255,7
7,Incorrect,1097.0248761089592,601.1428571428571,6
7,Incorrect,1608.9300163017044,1109.4262485481997,6
7,Incorrect,1326.3349509768052,713.5516840882694,7
7,Incorrect,1442.614049029108,310.3461091753775,7
8,Incorrect,1550.9471939833538,647.2342007434944,1
8,Incorrect,1298.3077987310612,893.6133828996283,1
8,Incorrect,1075.944547030418,144.69888475836433,2
8,Incorrect,1581.4823777606496,258.1115241635688,2
8,Incorrect,935.9015738787431,136.84552845528455,2
8,Incorrect,1505.7221988741526,246.81068524970962,2
8,Credit value date,1331.8024733710624,420.31126596980255,4
8,Incorrect,1068.8018457820906,601.1428571428571,6
8,Incorrect,1572.5450927972036,1109.4262485481997,6
8,Incorrect,1284.0386347833894,713.5516840882694,7
8,Incorrect,1394.2680511081735,310.3461091753775,7
10,Incorrect,1733.6060202451254,647.2342007434944,2
10,Incorrect,1384.3468177001168,893.6133828996283,2
10,Incorrect,2951.887804007873,144.69888475836433,2
10,Incorrect,3494.045705417115,258.1115241635688,2
10,Incorrect,2859.963875570794,136.84552845528455,2
10,Incorrect,3425.1959300038266,246.81068524970962,2
10,Incorrect,3244.2459044762145,420.31126596980255,2
10,Narrative,882.2867168911262,601.1428571428571,4
10,Incorrect,588.342111149792,1109.4262485481997,7
10,Incorrect,3003.679693472795,713.5516840882694,7
10,Incorrect,3042.4777508908132,310.3461091753775,7
11,Incorrect,2045.6134470319557,647.2342007434944,2
11,Incorrect,1677.5470708871342,893.6133828996283,2
11,Incorrect,3082.327607979208,144.69888475836433,2
11,Incorrect,3603.7842961372276,258.1115241635688,2
11,Incorrect,2936.6866041478333,136.84552845528455,2
11,Incorrect,3489.268514295013,246.81068524970962,2
11,Incorrect,3302.2706403392713,420.31126596980255,2
11,Incorrect,954.3273024318039,601.1428571428571,2
11,Reference,484.06871009802364,1109.4262485481997,4
11,Incorrect,2989.0080418065018,713.5516840882694,4
11,Incorrect,3008.1957639708235,310.3461091753775,7
12,Incorrect,2572.1411384391736,647.2342007434944,1
12,Incorrect,2319.71911284738,893.6133828996283,1
12,Incorrect,1269.0202169130014,144.69888475836433,0
12,Incorrect,1434.9022814338105,258.1115241635688,2
12,Incorrect,788.7254602284358,136.84552845528455,2
12,Incorrect,1062.8952787736102,246.81068524970962,2
12,Incorrect,881.6060495023803,420.31126596980255,2
12,Incorrect,1808.4258321732166,601.1428571428571,1
12,Incorrect,2177.4471811660032,1109.4262485481997,3
12,Bank,327.5976055350934,713.5516840882694,4
12,Incorrect,380.4239403034233,310.3461091753775,7
13,Incorrect,2705.4638039050633,647.2342007434944,1
13,Incorrect,2435.776838534438,893.6133828996283,1
13,Incorrect,1456.699569188288,144.69888475836433,0
13,Incorrect,1603.643891643182,258.1115241635688,2
13,Incorrect,974.4604697660004,136.84552845528455,2
13,Incorrect,1209.0913095402234,246.81068524970962,2
13,Incorrect,1036.1945943268624,420.31126596980255,2
13,Incorrect,1846.8068196562294,601.1428571428571,1
13,Incorrect,2178.581442195054,1109.4262485481997,1
13,Incorrect,386.80000160242673,713.5516840882694,2
13,Branch,350.47679275209737,310.3461091753775,4
1,Date,754.7447592367787,620.9326103795507,4
1,Incorrect,815.4356999494988,855.6158017041054,7
1,Incorrect,2687.147032905462,135.26878388845856,7
1,Incorrect,3227.2185519037785,231.42370255615802,7
1,Incorrect,2823.6545919462646,143.41750580945003,7
1,Incorrect,3348.753950358006,234.68319132455463,7
1,Incorrect,3213.8844941194966,400.9171185127808,7
1,Incorrect,1612.6773332313915,560.6320681642138,7
1,Incorrect,1779.4737232126527,1078.890782339272,7
1,Incorrect,3181.8709787598905,671.454686289698,7
1,Incorrect,3276.6259520426715,785.5367931835787,7
2,Incorrect,880.5302919640541,620.9326103795507,2
2,Credited account,760.5523341402577,855.6158017041054,4
2,Incorrect,2659.3675505763526,135.26878388845856,7
2,Incorrect,3205.3706556886086,231.42370255615802,7
2,Incorrect,2733.896740359252,143.41750580945003,7
2,Incorrect,3276.5581181539687,234.68319132455463,7
2,Incorrect,3127.929785431266,400.9171185127808,7
2,Incorrect,1312.7182859542029,560.6320681642138,7
2,Incorrect,1423.6552893526527,1078.890782339272,7
2,Incorrect,3012.2342093869765,671.454686289698,7
2,Incorrect,3093.444432652084,785.5367931835787,7
3,Incorrect,1158.0214537078487,620.9326103795507,1
3,Incorrect,1034.5198577084725,855.6158017041054,1
3,Cash collected,878.5832992761327,135.26878388845856,4
3,Cash collected,1424.400318881482,231.42370255615802,4
3,Incorrect,998.4603663743417,143.41750580945003,7
3,Incorrect,1512.9425422941083,234.68319132455463,7
3,Incorrect,1382.4684590099716,400.9171185127808,7
3,Incorrect,1285.7022281720708,560.6320681642138,6
3,Incorrect,1782.9872793698346,1078.890782339272,6
3,Incorrect,1504.2856137881988,671.454686289698,7
3,Incorrect,1635.474410776113,785.5367931835787,7
7,Incorrect,1446.2385987629405,620.9326103795507,1
7,Incorrect,1206.4848449980527,855.6158017041054,1
7,Incorrect,1007.3178072588585,135.26878388845856,2
7,Incorrect,1504.3210610117044,231.42370255615802,2
7,Net credited,894.9803215219509,143.41750580945003,4
7,Net credited,1449.048854714382,234.68319132455463,4
7,Incorrect,1282.2476742506353,400.9171185127808,7
7,Incorrect,1022.8518473524812,560.6320681642138,6
7,Incorrect,1502.2776728440037,1078.890782339272,6
7,Incorrect,1172.6992565208436,671.454686289698,7
7,Incorrect,1281.1886614903465,785.5367931835787,7
8,Incorrect,1505.2751038348617,620.9326103795507,1
8,Incorrect,1254.2544247052701,855.6158017041054,1
8,Incorrect,1037.878721264403,135.26878388845856,2
8,Incorrect,1521.4059008160093,231.42370255615802,2
8,Incorrect,891.602647960638,143.41750580945003,2
8,Incorrect,1444.0066689947184,234.68319132455463,2
8,Credit value date,1272.9346326056318,400.9171185127808,4
8,Incorrect,1003.9845649110999,560.6320681642138,6
8,Incorrect,1475.0902373228714,1078.890782339272,6
8,Incorrect,1122.8808110740492,671.454686289698,7
8,Incorrect,1226.4586565688867,785.5367931835787,7
10,Incorrect,1667.5703780679974,620.9326103795507,2
10,Incorrect,1336.7848246205153,855.6158017041054,2
10,Incorrect,2848.8804119379124,135.26878388845856,2
10,Incorrect,3367.692980210355,231.42370255615802,2
10,Incorrect,2750.038901902254,143.41750580945003,2
10,Incorrect,3298.7295064610616,234.68319132455463,2
10,Incorrect,3122.047177450464,400.9171185127808,2
10,Narrative,880.1584801844791,560.6320681642138,4
10,Incorrect,601.8179710568019,1078.890782339272,7
10,Incorrect,2767.1180240131025,671.454686289698,7
10,Incorrect,2799.3019366300427,785.5367931835787,7
11,Incorrect,1958.3491573642957,620.9326103795507,2
11,Incorrect,1608.9226772816185,855.6158017041054,2
11,Incorrect,2968.251851873764,135.26878388845856,2
11,Incorrect,3468.034209845019,231.42370255615802,2
11,Incorrect,2820.1855217011143,143.41750580945003,2
11,Incorrect,3357.74810213132,234.68319132455463,2
11,Incorrect,3175.995260619233,400.9171185127808,2
11,Incorrect,943.0537735528823,560.6320681642138,2
11,Reference,510.1516197289783,1078.890782339272,4
11,Incorrect,2751.147944205584,671.454686289698,4
11,Incorrect,2765.3382726532245,785.5367931835787,7
12,Incorrect,2384.646754203652,620.9326103795507,1
12,Incorrect,2123.763209137782,855.6158017041054,1
12,Incorrect,1228.9046765641958,135.26878388845856,2
12,Incorrect,1439.0355334485976,231.42370255615802,2
12,Incorrect,785.5036190955557,143.41750580945003,2
12,Incorrect,1114.138923938576,234.68319132455463,2
12,Incorrect,935.6557474555408,400.9171185127808,2
12,Incorrect,1583.6946470993983,560.6320681642138,1
12,Incorrect,1923.2336369513969,1078.890782339272,3
12,Bank,317.80433115125305,671.454686289698,4
12,Incorrect,364.47413464920317,785.5367931835787,7
13,Incorrect,2516.320916380571,620.9326103795507,1
13,Incorrect,2240.9445991816674,855.6158017041054,1
13,Incorrect,1397.3066534703678,135.26878388845856,2
13,Incorrect,1582.7259395959413,231.42370255615802,2
13,Incorrect,947.7587193677457,143.41750580945003,2
13,Incorrect,1232.902844837389,234.68319132455463,2
13,Incorrect,1061.6745637266688,400.9171185127808,2
13,Incorrect,1629.4078720392197,560.6320681642138,1
13,Incorrect,1932.180562683997,1078.890782339272,1
13,Incorrect,358.0515958525092,671.454686289698,2
13,Branch,326.35580817512096,785.5367931835787,4
1,Date,731.0206585414411,594.7604512276044,4
1,Incorrect,794.4261040572683,811.163901791639,7
1,Incorrect,2597.8790967371265,115.88055739880556,7
1,Incorrect,3114.014714159861,220.59190444591903,7
1,Incorrect,2732.9645518462603,138.21897810218977,7
1,Incorrect,3241.8593862462108,224.78035832780355,7
1,Incorrect,3118.1308994337955,374.16854678168545,7
1,Incorrect,1566.5342763414797,543.1028533510284,7
1,Incorrect,1725.72159702019,1075.0364963503648,7
1,Incorrect,3187.9896629849004,636.6449900464498,7
1,Incorrect,3279.3107664460917,287.60716655607166,7
2,Incorrect,854.997605807636,594.7604512276044,2
2,Credited account,744.6722059798436,811.163901791639,4
2,Incorrect,2575.964264876796,115.88055739880556,7
2,Incorrect,3098.1794227515365,220.59190444591903,7
2,Incorrect,2649.9470728238093,138.21897810218977,7
2,Incorrect,3175.628614605474,224.78035832780355,7
2,Incorrect,3039.213166406021,374.16854678168545,7
2,Incorrect,1278.3143300106697,543.1028533510284,7
2,Incorrect,1381.7708497999201,1075.0364963503648,7
2,Incorrect,3034.924782846046,636.6449900464498,7
2,Incorrect,3111.772435617909,287.60716655607166,7
3,Incorrect,1118.6982761590423,594.7604512276044,1
3,Incorrect,995.8427356682334,811.163901791639,1
3,Cash collected,850.3947894430047,115.88055739880556,4
3,Cash collected,1372.4167219641672,220.59190444591903,4
3,Incorrect,965.3207722697658,138.21897810218977,7
3,Incorrect,1464.9717179159788,224.78035832780355,7
3,Incorrect,1344.6883156372235,374.16854678168545,7
3,Incorrect,1235.4810673344693,543.1028533510284,6
3,Incorrect,1714.2693699199529,1075.0364963503648,6
3,Incorrect,1530.700727564513,636.6449900464498,7
3,Incorrect,1657.7354668219064,287.60716655607166,7
7,Incorrect,1392.2139843901884,594.7604512276044,1
7,Incorrect,1161.7125136841987,811.163901791639,1
7,Incorrect,967.5063687219591,115.88055739880556,2
7,Incorrect,1444.2275953840165,220.59190444591903,2
7,Net credited,861.4253483742536,138.21897810218977,4
7,Net credited,1397.5648751547442,224.78035832780355,4
7,Incorrect,1245.1197631259508,374.16854678168545,7
7,Incorrect,992.1325364408651,543.1028533510284,6
7,Incorrect,1454.7435441952236,1075.0364963503648,6
7,Incorrect,1238.8083077859824,636.6449900464498,7
7,Incorrect,1340.4646475026814,287.60716655607166,7
8,Incorrect,1446.2035381842632,594.7604512276044,1
8,Incorrect,1200.9485107015769,811.163901791639,1
8,Incorrect,1015.3353005865197,115.88055739880556,2
8,Incorrect,1478.8144355836225,220.59190444591903,2
8,Incorrect,873.5625505178543,138.21897810218977,2
8,Incorrect,1407.8697738127519,224.78035832780355,2
8,Credit value date,1250.9523382927534,374.16854678168545,4
8,Incorrect,955.4119963574129,543.1028533510284,6
8,Incorrect,1409.8371731492698,1075.0364963503648,6
8,Incorrect,1201.942318838069,636.6449900464498,7
8,Incorrect,1296.4230399929559,287.60716655607166,7
10,Incorrect,1611.927466341266,594.7604512276044,2
10,Incorrect,1296.0377586839338,811.163901791639,2
10,Incorrect,2757.7230089850336,115.88055739880556,2
10,Incorrect,3254.6950870162077,220.59190444591903,2
10,Incorrect,2661.789862193797,138.21897810218977,2
10,Incorrect,3192.261646209015,224.78035832780355,2
10,Incorrect,3030.1798359616564,374.16854678168545,2
10,Narrative,858.6341805782939,543.1028533510284,4
10,Incorrect,589.1379336984678,1075.0364963503648,7
10,Incorrect,2809.756888652655,636.6449900464498,7
10,Incorrect,2836.4831414992223,287.60716655607166,7
11,Incorrect,1890.7203099815788,594.7604512276044,2
11,Incorrect,1556.9235964711984,811.163901791639,2
11,Incorrect,2874.949997270496,115.88055739880556,2
11,Incorrect,3354.2616221959843,220.59190444591903,2
11,Incorrect,2731.5444761938666,138.21897810218977,2
11,Incorrect,3251.1357639848093,224.78035832780355,2
11,Incorrect,3084.474074981145,374.16854678168545,2
11,Incorrect,920.3625836950083,543.1028533510284,2
11,Reference,505.4144799300291,1075.0364963503648,4
11,Incorrect,2799.2836924713743,636.6449900464498,4
11,Incorrect,2808.2254966301502,287.60716655607166,7
12,Incorrect,2394.020263764337,594.7604512276044,1
12,Incorrect,2152.2003115881234,811.163901791639,1
12,Incorrect,1171.5331209710582,115.88055739880556,2
12,Incorrect,1326.040645631157,220.59190444591903,2
12,Incorrect,722.2768028964048,138.21897810218977,2
12,Incorrect,980.2940397637464,224.78035832780355,2
12,Incorrect,822.0836602877013,374.16854678168545,2
12,Incorrect,1654.6246813902687,543.1028533510284,1
12,Incorrect,1983.9329532433721,1075.0364963503648,3
12,Bank,309.97387911086673,636.6449900464498,4
12,Incorrect,351.5162446344095,287.60716655607166,7
13,Incorrect,2518.2511317517656,594.7604512276044,1
13,Incorrect,2262.4059726942305,811.163901791639,1
13,Incorrect,1336.134833167228,115.88055739880556,2
13,Incorrect,1470.2633565535425,220.59190444591903,2
13,Incorrect,884.7131317612811,138.21897810218977,2
13,Incorrect,1102.3610582302297,224.78035832780355,2
13,Incorrect,952.483919239563,374.16854678168545,2
13,Incorrect,1698.4536412291352,543.1028533510284,1
13,Incorrect,1995.2820441552285,1075.0364963503648,1
